sweep_name,sweep_value,method,avg_rate_mean,avg_rate_std,outage_mean,outage_std,beam_success_mean,beam_success_std,avg_return_mean,avg_return_std,latency_ms_mean,latency_ms_std
obs_noise,0.1,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.598022895505892,0.16212325974575165
obs_noise,0.1,ProposedV2,4.524763969063208,0.08937598723224123,0.10525,0.011135528725660046,0.7455,0.02402602755346794,4.260076469063208,0.10189653995913207,0.45937999424131704,0.023092420764950498
obs_noise,0.1,Reactive,4.170916019910774,0.08020723293793379,0.17850000000000002,0.011575836902790227,0.631,0.011548809462451088,3.7307410199107736,0.09981777357812745,0.002801972019369714,3.921329045856049e-05
reflection_strength,0.3,BeliefAwareRollout,4.954304228152994,0.036336604902626385,0.13225,0.009400797838481582,0.7147500000000001,0.014564511663629487,4.642741728152993,0.029274727484562408,0.6905965035148256,0.051583263589826095
reflection_strength,0.3,OneStepPredictive,4.259390082649272,0.19159610380231273,0.10125000000000002,0.023425413550244956,0.7424999999999999,0.025592967784139473,4.041327582649273,0.2145290867054201,0.2559938125532426,0.001359453075818499
reflection_strength,0.3,Oracle,5.9100150590806555,0.10290358893596491,0.033999999999999996,0.01082243041095668,0.8789999999999999,0.008306623862918121,5.8257400590806565,0.12098984930330527,1.6419357057229718,0.1658917269810385
reflection_strength,0.3,ProposedV2,4.958130221090754,0.09611514247169074,0.12,0.010398317171542715,0.73125,0.015145131230860979,4.676017721090755,0.1076808496394373,0.27281993778888136,0.029566462674935914
reflection_strength,0.3,Reactive,5.006611375620716,0.0673597549267581,0.13325,0.006919176251549022,0.7125,0.017923448328934923,4.689336375620717,0.058757539748968794,0.0028961287453057594,2.6930665282357268e-05
reflection_strength,0.6,BeliefAwareRollout,4.944125507385914,0.07180687845783869,0.10800000000000001,0.01216038650701531,0.74025,0.014945735177635113,4.679075507385915,0.08081464090435181,0.698597596718173,0.05548817858201884
reflection_strength,0.6,OneStepPredictive,3.9808282722402373,0.2257868748284332,0.062,0.01932614809008769,0.8324999999999999,0.030093603971608342,3.8452407722402375,0.21168191891967103,0.2585538822322633,0.0009488820076651756
reflection_strength,0.6,Oracle,5.970501293391358,0.10435227683787562,0.007000000000000001,0.0053967582862307255,0.9059999999999999,0.00799999999999999,5.940188793391358,0.11311854046323089,1.6125000167448889,0.15431914802937705
