method,seed,episode,step,action,selected_beam,oracle_action,oracle_beam,los_beam,oracle_action_match,measured_reward,true_reward,oracle_true_reward,oracle_reward_gap,true_rate,oracle_true_rate,oracle_rate_gap,true_outage,true_beam_success,rate,outage,beam_success,los_flag,reflection_ratio,num_available_paths,dominant_path_type,planning_latency_ms,latency_ms,fallback_triggered,guard_triggered,policy_confidence,policy_margin,policy_entropy,planner_value,planner_terminal_value,planner_beam_gain_value,planner_score_gap,planner_score_std,planner_candidates,planner_los_recovery_gate,planner_los_recovery_bias_max,planner_los_recovery_bias_chosen,planner_los_guard_used,planner_predictive_fallback_used,shortlist_size,shortlist_local_size,shortlist_global_fallback_count,shortlist_los_reserved,shortlist_reflection_reserved,shortlist_prev_beam_kept,shortlist_max_los_prob,shortlist_max_reflection_prob,shortlist_max_beam_gain,shortlist_beam_gain_weight,shortlist_blockage_hint,shortlist_reflection_hint,shortlist_used_global_pool,shortlist_base_pool_size
ProposedV2,0,0,33,16,16,16,16,16,1.0,4.923489831151905,5.865221976389441,5.865221976389441,0.0,5.865221976389441,5.865221976389441,0.0,0.0,1.0,4.923489831151905,0.0,1.0,1.0,0.11490646476360115,5,los,0.005332998625817709,0.005332998625817709,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,34,16,16,16,16,16,1.0,5.8088649709444455,5.974068863024561,5.974068863024561,0.0,5.974068863024561,5.974068863024561,0.0,0.0,1.0,5.8088649709444455,0.0,1.0,1.0,0.11518675711141338,5,los,0.005207999492995441,0.005207999492995441,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,35,16,16,16,16,16,1.0,6.2586862222161015,6.082283454849548,6.082283454849548,0.0,6.082283454849548,6.082283454849548,0.0,0.0,1.0,6.2586862222161015,0.0,1.0,1.0,0.11544964301697931,5,los,0.005416999556473456,0.005416999556473456,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,36,15,15,16,16,16,0.0,-1.3471094475293013,-1.3480609998466582,6.1895937237846015,7.53765472363126,0.8019390001533419,6.1895937237846015,5.387654723631259,1.0,0.0,0.8028905524706985,1.0,0.0,1.0,0.11569187806676078,5,los,0.005207999492995441,0.005207999492995441,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,37,16,16,16,16,16,1.0,5.865652968078892,6.145691524157096,6.145691524157096,0.0,6.295691524157096,6.295691524157096,0.0,0.0,1.0,6.015652968078892,0.0,1.0,1.0,0.11590984456703922,5,los,0.6578749998880085,0.6578749998880085,True,False,0.9936102032661438,0.991364061832428,0.04967039078474045,6.0583343505859375,6.832683563232422,0.0,0.9037801351354586,,12.0,,,,0.0,1.0,12.0,12.0,6.0,,,,,,,,,,1.0,
ProposedV2,0,0,38,16,16,16,16,16,1.0,6.501755131812301,6.400230552431671,6.400230552431671,0.0,6.400230552431671,6.400230552431671,0.0,0.0,1.0,6.501755131812301,0.0,1.0,1.0,0.11609931214195729,5,los,0.6527910009026527,0.6527910009026527,True,False,0.9982006549835205,0.9976577162742615,0.01670311763882637,6.245619297027588,6.652955532073975,0.0,0.6550265468844101,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,39,16,16,16,16,16,1.0,6.7659088785559005,6.502821038307001,6.502821038307001,0.0,6.502821038307001,6.502821038307001,0.0,0.0,1.0,6.7659088785559005,0.0,1.0,1.0,0.11625539298186817,5,los,0.006457999916165136,0.006457999916165136,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,40,16,16,16,16,16,1.0,6.6881160202419085,6.603022877446792,6.603022877446792,0.0,6.603022877446792,6.603022877446792,0.0,0.0,1.0,6.6881160202419085,0.0,1.0,1.0,0.11637245726918749,5,los,0.00587499926041346,0.00587499926041346,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,41,16,16,16,16,16,1.0,6.315105324001018,6.700338875452231,6.700338875452231,0.0,6.700338875452231,6.700338875452231,0.0,0.0,1.0,6.315105324001018,0.0,1.0,1.0,0.11644404391439325,5,los,0.005542000508285128,0.005542000508285128,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,42,16,16,16,16,16,1.0,6.629574910275216,6.794207616217717,6.794207616217717,0.0,6.794207616217717,6.794207616217717,0.0,0.0,1.0,6.629574910275216,0.0,1.0,1.0,0.11646267500125827,5,los,0.005165999027667567,0.005165999027667567,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,43,16,16,16,16,16,1.0,6.805160086299942,6.883993210150013,6.883993210150013,0.0,6.883993210150013,6.883993210150013,0.0,0.0,1.0,6.805160086299942,0.0,1.0,1.0,0.11641976278790526,5,los,0.0051249990065116435,0.0051249990065116435,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,44,16,16,16,16,16,1.0,6.82716314884732,6.968975729943242,6.968975729943242,0.0,6.968975729943242,6.968975729943242,0.0,0.0,1.0,6.82716314884732,0.0,1.0,1.0,0.11630544450905947,5,los,0.005125000825501047,0.005125000825501047,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,45,16,16,16,16,16,1.0,6.882132883693273,7.048338455633397,7.048338455633397,0.0,7.048338455633397,7.048338455633397,0.0,0.0,1.0,6.882132883693273,0.0,1.0,1.0,0.1161083915062189,5,los,0.00504200033901725,0.00504200033901725,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,46,16,16,16,16,16,1.0,6.820685069861601,7.121153151649497,7.121153151649497,0.0,7.121153151649497,7.121153151649497,0.0,0.0,1.0,6.820685069861601,0.0,1.0,1.0,0.11581572970023093,5,los,0.004957999408361502,0.004957999408361502,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,47,16,16,16,16,16,1.0,7.304803541527653,7.186364920399706,7.186364920399706,0.0,7.186364920399706,7.186364920399706,0.0,0.0,1.0,7.304803541527653,0.0,1.0,1.0,0.11541277986520196,5,los,0.004833000275539234,0.004833000275539234,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,48,16,16,16,16,16,1.0,7.165522042926902,7.24277173860109,7.24277173860109,0.0,7.24277173860109,7.24277173860109,0.0,0.0,1.0,7.165522042926902,0.0,1.0,1.0,0.11538536611819805,5,los,0.004917001206194982,0.004917001206194982,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,49,16,16,16,16,16,1.0,7.424795145689536,7.2890020975397105,7.2890020975397105,0.0,7.2890020975397105,7.2890020975397105,0.0,0.0,1.0,7.424795145689536,0.0,1.0,1.0,0.11575691534950168,5,los,0.005125000825501047,0.005125000825501047,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,50,16,16,16,16,16,1.0,7.334438115863647,7.323489020341872,7.323489020341872,0.0,7.323489020341872,7.323489020341872,0.0,0.0,1.0,7.334438115863647,0.0,1.0,1.0,0.11609381879224523,5,los,0.004832998456549831,0.004832998456549831,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,51,16,16,16,16,16,1.0,7.5311782705735375,7.344438799699038,7.344438799699038,0.0,7.344438799699038,7.344438799699038,0.0,0.0,1.0,7.5311782705735375,0.0,1.0,1.0,0.11638410905370043,5,los,0.0066660013544606045,0.0066660013544606045,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,52,16,16,16,16,16,1.0,7.238556433969835,7.349794906430287,7.349794906430287,0.0,7.349794906430287,7.349794906430287,0.0,0.0,1.0,7.238556433969835,0.0,1.0,1.0,0.11661222536536625,5,los,0.0057920005929190665,0.0057920005929190665,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,53,16,16,16,16,16,1.0,7.079386133386284,7.337195808246202,7.337195808246202,0.0,7.337195808246202,7.337195808246202,0.0,0.0,1.0,7.079386133386284,0.0,1.0,1.0,0.11675792748050225,5,los,0.00545900002180133,0.00545900002180133,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,54,16,16,16,16,16,1.0,7.362702695153425,7.303922699625101,7.303922699625101,0.0,7.303922699625101,7.303922699625101,0.0,0.0,1.0,7.362702695153425,0.0,1.0,1.0,0.1167950551529026,5,los,0.005207999492995441,0.005207999492995441,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,55,16,16,16,16,16,1.0,7.073272522286184,7.246844245044172,7.246844245044172,0.0,7.246844245044172,7.246844245044172,0.0,0.0,1.0,7.073272522286184,0.0,1.0,1.0,0.11668970830256933,5,los,0.004999999873689376,0.004999999873689376,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,56,16,16,16,16,16,1.0,6.9420681829765405,7.1623447101023,7.1623447101023,0.0,7.1623447101023,7.1623447101023,0.0,0.0,1.0,6.9420681829765405,0.0,1.0,1.0,0.11639857787491226,5,los,0.0047909998102113605,0.0047909998102113605,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,57,16,16,16,16,16,1.0,6.802151095288137,7.0462458408917605,7.0462458408917605,0.0,7.0462458408917605,7.0462458408917605,0.0,0.0,1.0,6.802151095288137,0.0,1.0,1.0,0.11586711372269717,5,los,0.005167001290828921,0.005167001290828921,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,58,17,17,16,16,16,0.0,1.2940182862929688,1.2625015346049784,6.893717211244439,5.631215676639461,1.4125015346049783,6.893717211244439,5.4812156766394615,0.0,0.0,1.4440182862929687,0.0,0.0,1.0,0.11502822531138557,5,los,0.006291998943197541,0.006291998943197541,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,59,16,16,16,16,16,1.0,6.536705392798093,6.549175771302339,6.549175771302339,0.0,6.69917577130234,6.69917577130234,0.0,0.0,1.0,6.6867053927980935,0.0,1.0,1.0,0.11380261333731934,5,los,0.005249999958323315,0.005249999958323315,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,60,16,16,16,16,16,1.0,6.509614553014785,6.456188655046302,6.456188655046302,0.0,6.456188655046302,6.456188655046302,0.0,0.0,1.0,6.509614553014785,0.0,1.0,1.0,0.11210182436907666,5,los,0.005249999958323315,0.005249999958323315,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,61,16,16,16,16,16,1.0,6.350503348472671,6.157391596881236,6.157391596881236,0.0,6.157391596881236,6.157391596881236,0.0,0.0,1.0,6.350503348472671,0.0,1.0,1.0,0.10983618218341147,5,los,0.005957999746897258,0.005957999746897258,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,62,16,16,16,16,16,1.0,5.863407353694855,5.794481311193299,5.794481311193299,0.0,5.794481311193299,5.794481311193299,0.0,0.0,1.0,5.863407353694855,0.0,1.0,1.0,0.10692832024780484,5,los,0.005583999154623598,0.005583999154623598,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,63,17,17,16,16,16,0.0,3.017073530094855,3.2454313268844306,5.358396790148993,2.1129654632645627,3.3954313268844305,5.358396790148993,1.9629654632645628,0.0,0.0,3.167073530094855,0.0,0.0,1.0,0.10333158214081983,5,los,0.00504200033901725,0.00504200033901725,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,64,16,16,16,16,16,1.0,4.964066336387171,4.689996612155761,4.689996612155761,0.0,4.839996612155761,4.839996612155761,0.0,0.0,0.0,5.114066336387172,0.0,0.0,1.0,0.09904764535235827,5,los,0.005208999937167391,0.005208999937167391,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,65,16,16,17,17,17,0.0,4.175652294764256,4.231951981922143,4.7425661829372014,0.5106142010150583,4.231951981922143,4.892566182937202,0.6606142010150586,0.0,0.0,4.175652294764256,0.0,0.0,1.0,0.0941361757438016,5,los,0.004875000740867108,0.004875000740867108,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,66,16,16,17,17,17,0.0,3.3660230386278456,3.533620336652838,5.517117928001209,1.983497591348371,3.533620336652838,5.667117928001209,2.1334975913483714,0.0,0.0,3.3660230386278456,0.0,0.0,1.0,0.08870966077506183,5,los,0.004999999873689376,0.004999999873689376,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,67,17,17,17,17,17,1.0,6.373240863044184,6.276866002552649,6.276866002552649,0.0,6.426866002552649,6.426866002552649,0.0,0.0,1.0,6.523240863044184,0.0,1.0,1.0,0.08291509444610005,5,los,0.0048340007197111845,0.0048340007197111845,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,68,16,16,17,17,17,0.0,1.8521630815699677,1.8265434238352756,7.150033610176058,5.323490186340782,1.9765434238352755,7.150033610176058,5.173490186340782,0.0,0.0,2.0021630815699676,0.0,0.0,1.0,0.076910019513526,5,los,0.005040999894845299,0.005040999894845299,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,69,16,16,17,17,17,0.0,1.7949755692077942,1.7134812886875936,7.663769718223806,5.950288429536212,1.7134812886875936,7.813769718223806,6.100288429536213,0.0,0.0,1.7949755692077942,0.0,0.0,1.0,0.07084202162260055,5,los,0.004957999408361502,0.004957999408361502,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,70,17,17,17,17,17,1.0,8.278206963627365,8.241762004047983,8.241762004047983,0.0,8.391762004047983,8.391762004047983,0.0,0.0,1.0,8.428206963627366,0.0,1.0,1.0,0.06483632077992914,5,los,0.004916000762023032,0.004916000762023032,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,71,17,17,17,17,17,1.0,9.326140886265367,8.851896263737304,8.851896263737304,0.0,8.851896263737304,8.851896263737304,0.0,0.0,1.0,9.326140886265367,0.0,1.0,1.0,0.05899129338651891,5,los,0.006999998731771484,0.006999998731771484,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,72,17,17,17,17,17,1.0,8.74976289346859,9.153725273694178,9.153725273694178,0.0,9.153725273694178,9.153725273694178,0.0,0.0,1.0,8.74976289346859,0.0,1.0,1.0,0.053379417392849536,5,los,0.005500000042957254,0.005500000042957254,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,73,17,17,17,17,17,1.0,9.588628331428463,9.245449221592636,9.245449221592636,0.0,9.245449221592636,9.245449221592636,0.0,0.0,1.0,9.588628331428463,0.0,1.0,1.0,0.04805088580574493,5,los,0.00508399898535572,0.00508399898535572,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,74,17,17,17,17,17,1.0,9.171861193922075,9.060119419295022,9.060119419295022,0.0,9.060119419295022,9.060119419295022,0.0,0.0,1.0,9.171861193922075,0.0,1.0,1.0,0.04303795975673185,5,los,0.0051249990065116435,0.0051249990065116435,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,75,17,17,17,17,17,1.0,8.756794617844498,8.51084965015333,8.51084965015333,0.0,8.51084965015333,8.51084965015333,0.0,0.0,1.0,8.756794617844498,0.0,1.0,1.0,0.03835916247915928,5,los,0.005041998520027846,0.005041998520027846,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,76,17,17,17,17,17,1.0,7.778998217865176,7.485594543824797,7.485594543824797,0.0,7.485594543824797,7.485594543824797,0.0,0.0,1.0,7.778998217865176,0.0,1.0,1.0,0.0340227929022014,5,los,0.005583000529441051,0.005583000529441051,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,77,18,18,18,18,18,1.0,5.8145933446574585,5.884362052814945,5.884362052814945,0.0,6.034362052814945,6.034362052814945,0.0,0.0,0.0,5.964593344657459,0.0,0.0,1.0,0.030029732176881686,5,los,0.006250000296859071,0.006250000296859071,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,78,18,18,18,18,18,1.0,7.845820073933613,7.997704310331995,7.997704310331995,0.0,7.997704310331995,7.997704310331995,0.0,0.0,1.0,7.845820073933613,0.0,1.0,1.0,0.026375564632014434,5,los,0.005207999492995441,0.005207999492995441,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,79,18,18,18,18,18,1.0,9.717653334645112,9.530701129068863,9.530701129068863,0.0,9.530701129068863,9.530701129068863,0.0,0.0,1.0,9.717653334645112,0.0,1.0,1.0,0.023052231898155803,5,los,0.005500000042957254,0.005500000042957254,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
Oracle,0,0,0,14,14,14,14,15,1.0,2.8916026904317023,2.6695895817181303,2.6695895817181303,0.0,2.8195895817181302,2.8195895817181302,0.0,0.0,1.0,3.041602690431702,0.0,1.0,0.0,0.3551579598159418,4,reflection,1.3874160013074288,1.3874160013074288,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,1,15,15,15,15,15,1.0,5.797301996735705,5.835694131834185,5.835694131834185,0.0,5.985694131834185,5.985694131834185,0.0,0.0,1.0,5.947301996735705,0.0,1.0,1.0,0.1280902873835699,5,los,1.3899579989811173,1.3899579989811173,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,2,15,15,15,15,15,1.0,6.175219141009308,5.696620347429686,5.696620347429686,0.0,5.696620347429686,5.696620347429686,0.0,0.0,1.0,6.175219141009308,0.0,1.0,1.0,0.1268972246010206,5,los,1.3830419993610121,1.3830419993610121,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,3,15,15,15,15,15,1.0,5.8131049060003965,5.3918551128184635,5.3918551128184635,0.0,5.3918551128184635,5.3918551128184635,0.0,0.0,1.0,5.8131049060003965,0.0,1.0,1.0,0.1257580776093995,5,los,1.3906669992138632,1.3906669992138632,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,4,15,15,15,15,15,1.0,5.301914735628351,5.074430881208986,5.074430881208986,0.0,5.074430881208986,5.074430881208986,0.0,0.0,1.0,5.301914735628351,0.0,1.0,1.0,0.12466932414636955,5,los,1.3758340010099346,1.3758340010099346,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,5,15,15,15,15,15,1.0,5.11781851685739,4.743708895388732,4.743708895388732,0.0,4.743708895388732,4.743708895388732,0.0,0.0,1.0,5.11781851685739,0.0,1.0,1.0,0.13765939674191893,4,los,1.3299170004756888,1.3299170004756888,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,6,15,15,15,15,15,1.0,4.612209354531512,4.408930622084018,4.408930622084018,0.0,4.408930622084018,4.408930622084018,0.0,0.0,1.0,4.612209354531512,0.0,1.0,1.0,0.13662587505557733,4,los,1.3427499998215353,1.3427499998215353,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,7,15,15,15,15,15,1.0,4.242359890143894,4.070087632782203,4.070087632782203,0.0,4.070087632782203,4.070087632782203,0.0,0.0,1.0,4.242359890143894,0.0,1.0,1.0,0.1356273747397788,4,los,1.3559170001826715,1.3559170001826715,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,8,15,15,15,15,15,1.0,3.500800708807657,3.7301951087878593,3.7301951087878593,0.0,3.7301951087878593,3.7301951087878593,0.0,0.0,1.0,3.500800708807657,0.0,1.0,1.0,0.13466208350340855,4,los,1.3528330000553979,1.3528330000553979,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,9,15,15,15,15,15,1.0,3.4740054021750404,3.3924233266161496,3.3924233266161496,0.0,3.3924233266161496,3.3924233266161496,0.0,0.0,0.0,3.4740054021750404,0.0,0.0,1.0,0.13372819647838075,4,los,1.3276249992486555,1.3276249992486555,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,10,15,15,15,15,15,1.0,2.744549964194848,3.053702562250042,3.053702562250042,0.0,3.053702562250042,3.053702562250042,0.0,0.0,0.0,2.744549964194848,0.0,0.0,1.0,0.1433938062630716,3,los,1.32225000015751,1.32225000015751,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,11,15,15,15,15,16,1.0,2.7570668744168776,2.7289543786245107,2.7289543786245107,0.0,2.7289543786245107,2.7289543786245107,0.0,0.0,0.0,2.7570668744168776,0.0,0.0,1.0,0.14256301463042254,3,los,1.317999998718733,1.317999998718733,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,12,16,16,16,16,16,1.0,3.0441770124610876,2.8235062586591577,2.8235062586591577,0.0,2.9735062586591576,2.9735062586591576,0.0,0.0,0.0,3.1941770124610875,0.0,0.0,1.0,0.1417550392051245,3,los,1.3482079993991647,1.3482079993991647,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,13,16,16,16,16,16,1.0,3.1099794037123982,3.215035204539183,3.215035204539183,0.0,3.215035204539183,3.215035204539183,0.0,0.0,0.0,3.1099794037123982,0.0,0.0,1.0,0.125169136852764,4,los,1.3567080004577292,1.3567080004577292,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,14,16,16,16,16,16,1.0,3.082520859510123,3.4324884843003813,3.4324884843003813,0.0,3.4324884843003813,3.4324884843003813,0.0,0.0,1.0,3.082520859510123,0.0,1.0,1.0,0.12446130975089863,4,los,1.3729999991483055,1.3729999991483055,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,15,16,16,16,16,16,1.0,3.762843099914951,3.635614917619649,3.635614917619649,0.0,3.635614917619649,3.635614917619649,0.0,0.0,1.0,3.762843099914951,0.0,1.0,1.0,0.1237762864151419,4,los,1.3969579995318782,1.3969579995318782,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,16,16,16,16,16,16,1.0,3.7140645846794023,3.8244313582515246,3.8244313582515246,0.0,3.8244313582515246,3.8244313582515246,0.0,0.0,1.0,3.7140645846794023,0.0,1.0,1.0,0.12311274365172926,4,los,1.3409170005616033,1.3409170005616033,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,17,16,16,16,16,16,1.0,3.9211709833999544,3.9992113578033828,3.9992113578033828,0.0,3.9992113578033828,3.9992113578033828,0.0,0.0,1.0,3.9211709833999544,0.0,1.0,1.0,0.12246944970023123,4,los,1.3472910013661021,1.3472910013661021,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,18,16,16,16,16,16,1.0,4.349072345689953,4.160394387789118,4.160394387789118,0.0,4.160394387789118,4.160394387789118,0.0,0.0,1.0,4.349072345689953,0.0,1.0,1.0,0.12184524969018351,4,los,1.3477079992298968,1.3477079992298968,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,19,16,16,16,16,16,1.0,3.9838627817101675,4.310784901931972,4.310784901931972,0.0,4.310784901931972,4.310784901931972,0.0,0.0,1.0,3.9838627817101675,0.0,1.0,1.0,0.11262686709554043,5,los,1.3690409996343078,1.3690409996343078,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,20,16,16,16,16,16,1.0,4.319804517077142,4.4462143136657,4.4462143136657,0.0,4.4462143136657,4.4462143136657,0.0,0.0,1.0,4.319804517077142,0.0,1.0,1.0,0.11202613692199603,5,los,1.3822500004607718,1.3822500004607718,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,21,16,16,16,16,16,1.0,4.274409673847564,4.569856742982594,4.569856742982594,0.0,4.569856742982594,4.569856742982594,0.0,0.0,1.0,4.274409673847564,0.0,1.0,1.0,0.1114432474051368,5,los,1.3643330003105802,1.3643330003105802,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,22,16,16,16,16,16,1.0,4.418207256163526,4.679984651851785,4.679984651851785,0.0,4.679984651851785,4.679984651851785,0.0,0.0,1.0,4.418207256163526,0.0,1.0,1.0,0.11125577018621287,5,los,1.397916999849258,1.397916999849258,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,23,16,16,16,16,16,1.0,4.800190781927768,4.784360283002288,4.784360283002288,0.0,4.784360283002288,4.784360283002288,0.0,0.0,1.0,4.800190781927768,0.0,1.0,1.0,0.11160585899839742,5,los,1.3547920007113134,1.3547920007113134,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,24,16,16,16,16,16,1.0,4.955715836041526,4.889709359101932,4.889709359101932,0.0,4.889709359101932,4.889709359101932,0.0,0.0,1.0,4.955715836041526,0.0,1.0,1.0,0.11195509506618181,5,los,1.381750000291504,1.381750000291504,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
